;VlrCond;Garagem;Preco;Quarto;M2;Bairro
4472;1200;2;1520000;4;185;Lourdes
4473;0;2;1000000;1;185;Sao Pedro
4474;570;3;4500;4;185;Buritis
4475;0;2;700000;1;186;Funcionarios
4476;0;3;2050000;4;186;Serra
4477;0;0;1000000;1;186;Vila Paris
4478;1800;2;1790000;4;187;Lourdes
4479;0;2;650000;3;187;Havai
4480;660;2;930000;3;187;Estoril
4481;655;3;730000;3;187;Buritis
4482;320;2;850000;4;188;Palmares
4483;250;3;1299000;4;188;Ouro Preto
4484;560;2;780000;4;188;Floresta
4485;1774;2;1700000;4;188;Lourdes
4486;2580;4;1750000;4;188;Sion
4487;2300;3;1600000;4;188;Sion
4488;500;2;925000;3;188;Buritis
4489;2000;3;1790000;4;189;Funcionarios
4490;2200;3;1850000;4;189;Funcionarios
4491;600;4;2390000;3;189;Santo Antonio
4492;0;3;1850000;4;189;Serra
4493;700;2;1200000;4;189;Anchieta
4494;350;3;990000;4;190;Itapoa
4495;0;2;690000;3;190;Fernao Dias
4496;0;2;653000;3;190;Fernao Dias
4497;340;2;590000;3;190;Uniao
4498;680;2;1100000;4;190;Castelo
4499;320;2;580000;3;190;Sagrada Familia
4500;0;1;649000;3;190;Concordia
4501;0;3;1300000;3;190;Santa Tereza
4502;1;6;1090000;3;190;Santa Tereza
4503;2250;3;2625000;4;190;Lourdes
4504;2050;3;2895000;4;190;Lourdes
4505;300;2;610000;5;190;Alto Barroca
4506;2100;3;2800000;4;190;Santo Agostinho
4507;1600;2;1100000;4;190;Funcionarios
4508;300;1;450000;3;190;Sion
4509;1400;2;1500000;4;190;Lourdes
4510;1200;2;900000;4;190;Serra
4511;1200;2;900000;4;190;Serra
4512;1850;2;990000;4;190;Serra
4513;1058;1;890000;4;190;Cruzeiro
4514;1400;2;1060000;4;190;Sao Pedro
4515;1650;3;4800;4;190;Sion
4516;0;15;1200000;3;190;Havai
4517;620;2;780000;3;190;Santa Lucia
4518;450;1;490000;3;190;Estoril
4519;540;2;850000;3;190;Buritis
4520;2568;3;2060000;4;190;Belvedere
4521;2568;3;2060000;4;190;Belvedere
4522;805;3;895000;4;190;Buritis
4523;1;6;1700000;4;190;Santa Lucia
4524;635;3;930000;4;190;Buritis
4525;2600;4;2350000;4;190;Belvedere
4526;460;2;665000;3;190;Buritis
4527;461;2;690000;3;190;Buritis
4528;461;2;690000;3;190;Buritis
4529;0;2;450000;3;190;Santa Amalia
4530;140;2;565000;3;191;Castelo
4531;0;2;550000;4;191;Barreiro
4532;1250;3;1390000;4;191;Sao Pedro
4533;0;2;720000;3;192;Santa Amalia
4534;0;3;750000;3;192;Dom Bosco
4535;1190;2;1300000;4;192;Lourdes
4536;540;1;840000;3;192;Alto Barroca
4537;0;2;1350000;4;192;Serra
4538;2300;4;1930000;4;192;Sion
4539;1800;3;1700000;4;193;Funcionarios
4540;1870;3;1750000;4;193;Savassi
4541;2500;3;2100000;4;193;Cruzeiro
4542;120;2;550000;4;194;Santa Monica
4543;1800;3;1600000;4;194;Funcionarios
4544;3200;3;1950000;4;194;Sion
4545;350;2;700000;4;195;Sagrada Familia
4546;1070;2;1378000;4;195;Funcionarios
4547;1336;2;1790000;4;195;Funcionarios
4548;650;3;2050000;3;195;Funcionarios
4549;580;3;1400000;4;195;Funcionarios
4550;0;0;1300000;1;195;Santa Lucia
4551;880;3;990000;3;195;Sion
4552;880;3;999000;3;195;Sion
4553;405;2;700000;4;196;Sagrada Familia
4554;1000;0;800000;4;196;Centro
4555;600;4;560000;3;196;Prado
4556;2200;3;950000;4;196;Serra
4557;790;2;1040000;4;196;Santo Antonio
4558;650;2;770000;3;196;Buritis
4559;600;2;749000;4;197;Sagrada Familia
4560;580;4;1400000;4;197;Funcionarios
4561;2000;3;2600000;4;197;Santo Agostinho
4562;2000;4;3100000;4;197;Funcionarios
4563;2106;2;1150000;4;197;Funcionarios
4564;1000;4;2447205;4;197;Santo Antonio
4565;1320;4;3250000;4;197;Anchieta
4566;1323;4;3250000;4;197;Anchieta
4567;500;2;890000;4;197;Anchieta
4568;400;2;980000;4;198;Santa Tereza
4569;2200;3;7630;4;198;Funcionarios
4570;2000;4;3100000;4;198;Funcionarios
4571;1454;3;1800000;4;198;Sao Bento
4572;0;4;440000;3;200;Prado
4573;0;1;670000;3;200;Sagrada Familia
4574;0;2;420000;3;200;Venda Nova
4575;0;4;600000;3;200;Sao Joao Batista
4576;0;3;740000;3;200;Santa Branca
4577;1030;3;1700000;3;200;Pampulha
4578;0;2;690000;3;200;Heliopolis
4579;0;3;690000;3;200;Heliopolis
4580;10;4;899000;3;200;Jardim Atlantico
4581;0;4;899000;3;200;Santa Amalia
4582;0;3;650000;3;200;Goiania
4583;850;4;1500000;4;200;Pampulha
4584;0;2;560000;3;200;Uniao
4585;0;4;1500000;3;200;Castelo
4586;440;1;550000;3;200;Cidade Nova
4587;350;2;673000;4;200;Cachoeirinha
4588;0;2;890000;3;200;Sagrada Familia
4589;421;2;870000;4;200;Esplanada
4590;700;2;1200000;4;200;Lourdes
4591;500;1;618550;2;200;Santa Efigenia
4592;1800;3;1400000;4;200;Santo Agostinho
4593;0;0;800000;4;200;Centro
4594;0;3;720000;4;200;Santa Efigenia
4595;850;1;1050000;4;200;Funcionarios
4596;2000;2;1600000;4;200;Funcionarios
4597;2000;2;1800000;4;200;Santa Efigenia
4598;1100;3;2399000;4;200;Savassi
4599;1730;2;1700000;4;200;Santo Agostinho
4600;1864;3;1700000;4;200;Santo Agostinho
4601;1500;2;1780000;4;200;Santo Agostinho
4602;1600;4;3900000;4;200;Gutierrez
4603;700;2;989000;4;200;Prado
4604;1700;3;1800000;4;200;Lourdes
4605;1700;2;1980000;4;200;Lourdes
4606;1600;4;3150000;4;200;Lourdes
4607;0;4;480000;3;200;Diamante
4608;850;1;1500000;3;200;Savassi
4609;400;2;720000;4;200;Serra
4610;1000;4;1450000;4;200;Savassi
4611;0;3;1700000;3;200;Santo Antonio
4612;1200;3;1150000;4;200;Anchieta
4613;1700;3;1700000;4;200;Anchieta
4614;1200;2;990000;4;200;Anchieta
4615;800;2;1700000;4;200;Anchieta
4616;1290;2;1100000;4;200;Santa Lucia
4617;750;2;660000;3;200;Santa Lucia
4618;750;2;680000;3;200;Santa Lucia
4619;990;4;1400000;4;200;Estoril
4620;870;3;895000;4;200;Buritis
4621;870;3;895000;4;200;Buritis
4622;461;2;690000;3;200;Buritis
4623;950;4;1100000;4;200;Buritis
4624;1100;2;995000;3;200;Buritis
4625;0;2;790000;3;200;Diamante
4626;0;1;579000;3;200;Sagrada Familia
4627;0;2;900000;4;201;Itapoa
4628;1450;3;1270000;4;201;Engenho Nogueira
4629;650;3;1500000;3;201;Coracao Eucaristico
4630;2700;4;2499000;4;201;Lourdes
4631;2700;4;2799000;4;201;Lourdes
4632;900;3;1280000;3;201;Santo Antonio
4633;1500;4;1950000;4;201;Luxemburgo
4634;0;2;1750000;5;201;Anchieta
4635;0;3;690000;4;202;Sagrada Familia
4636;400;3;850000;3;202;Calafate
4637;2700;4;2499000;4;202;Lourdes
4638;2700;4;2799000;4;202;Lourdes
4639;2700;4;2799000;4;202;Lourdes
4640;0;4;1600000;3;202;Comiteco
4641;600;3;1500000;3;202;Sion
4642;0;4;2309000;4;202;Santa Lucia
4643;0;1;620000;3;203;Jardim dos Comerciarios
4644;0;2;620000;5;203;Alipio de Melo
4645;0;3;2125478;4;203;Anchieta
4646;0;2;2157360;4;203;Anchieta
4647;0;3;848000;3;204;Dona Clara
4648;580;3;1230000;3;204;Cidade Nova
4649;2240;3;2100000;4;204;Gutierrez
4650;0;3;690000;3;204;Nova Gameleira
4651;650;4;980000;4;204;Cruzeiro
4652;800;3;980000;4;204;Cruzeiro
4653;1800;4;1200000;4;204;Funcionarios
4654;1300;4;1590000;4;204;Santa Lucia
4655;2455;4;2100000;4;204;Belvedere
4656;2970;4;2490000;4;204;Belvedere
4657;0;2;650000;4;205;Santa Monica
4658;0;3;850000;5;205;Floresta
4659;0;4;2733675;4;205;Lourdes
4660;0;4;2776200;4;205;Lourdes
4661;0;4;2819000;4;205;Lourdes
4662;2500;3;1500000;4;205;Anchieta
4663;2800;4;1850000;4;205;Sion
4664;1300;2;1080000;4;205;Sion
4665;3300;3;1960000;4;205;Belvedere
4666;2970;4;2300000;4;205;Belvedere
4667;1050;2;1599000;4;206;Santo Agostinho
4668;1650;2;1690000;4;206;Funcionarios
4669;1650;4;1700000;4;206;Savassi
4670;1388;3;2450000;3;206;Funcionarios
4671;1057;1;2200;4;206;Cruzeiro
4672;400;2;850000;3;206;Sion
4673;1300;2;980000;3;206;Buritis
4674;0;2;750000;3;207;Venda Nova
4675;1950;2;1850000;4;207;Lourdes
4676;2100;2;1850000;4;207;Lourdes
4677;2900;4;4300;4;207;Sion
4678;1400;2;1200000;4;207;Sion
4679;1138;3;2488000;4;207;Sion
4680;3400;3;1900000;4;207;Belvedere
4681;330;2;1350000;4;208;Castelo
4682;600;2;850000;4;208;Sagrada Familia
4683;2500;4;2950000;4;208;Santo Agostinho
4684;2500;4;2950000;4;208;Santo Agostinho
4685;0;4;2950000;4;208;Santo Agostinho
4686;2500;4;3200000;4;208;Barro Preto
4687;420;2;690000;4;208;Coracao Eucaristico
4688;736;4;1850000;3;208;Santo Agostinho
4689;736;4;1850000;3;208;Santo Agostinho
4690;810;4;1850000;3;208;Santo Agostinho
4691;2000;4;3300000;4;208;Lourdes
4692;1318;3;2480000;4;208;Lourdes
4693;1480;3;2480000;4;208;Lourdes
4694;1500;4;1885000;4;208;Vila Paris
4695;1200;2;980000;3;208;Buritis
4696;280;4;1400000;3;208;Diamante
4697;0;5;790000;3;209;Sagrada Familia
4698;740;4;1780000;3;209;Santo Agostinho
4699;1440;2;1700000;4;209;Savassi
4700;1080;2;840000;4;209;Vila Paris
4701;2260;4;2100000;4;209;Carmo
4702;2100;4;2200000;4;209;Carmo
4703;2111;3;1900000;4;210;Lourdes
4704;0;2;590000;3;210;Jardim Guanabara
4705;0;6;600000;3;210;Santa Monica
4706;0;2;1490000;3;210;Paqueta
4707;250;4;560000;3;210;Santa Cruz
4708;1600;3;1180000;4;210;Castelo
4709;300;2;649000;3;210;Sagrada Familia
4710;445;2;700000;4;210;Sagrada Familia
4711;1680;3;2350000;4;210;Santo Agostinho
4712;400;2;990000;4;210;Prado
4713;1700;2;1800000;4;210;Lourdes
4714;400;2;650000;4;210;Grajau
4715;961;1;2250;4;210;Cruzeiro
4716;450;1;890000;3;210;Anchieta
4717;1500;4;1615000;4;210;Sion
4718;1323;2;1080000;4;210;Sion
4719;1000;3;1000000;4;210;Buritis
4720;0;0;1390000;3;210;Belvedere
4721;900;2;1300000;3;210;Buritis
4722;0;4;900000;3;211;Sao Luiz
4723;0;2;960000;5;211;Cachoeirinha
4724;1;3;914000;3;211;Floresta
4725;0;3;914000;3;211;Floresta
4726;400;1;600000;3;212;Santa Tereza
4727;0;2;750000;5;212;Santa Tereza
4728;0;3;850000;5;212;Padre Eustaquio
4729;0;2;2500000;5;212;Funcionarios
4730;2418;4;2300000;4;212;Serra
4731;3600;6;2990000;3;212;Santa Lucia
4732;3100;4;2350000;4;212;Belvedere
4733;0;0;165500;1;213;Santa Monica
4734;0;4;3241830;1;213;Savassi
4735;2573;3;3200000;4;213;Santo Agostinho
4736;0;2;850000;3;214;Santa Branca
4737;0;2;490000;4;214;Maria Virginia
4738;0;3;700000;4;214;Sagrada Familia
4739;2140;3;1150000;3;214;Serra
4740;700;2;795000;4;214;Cruzeiro
4741;0;3;800000;3;215;Sao Joao Batista
4742;10;2;570000;3;215;Santa Monica
4743;2000;2;2700000;4;215;Lourdes
4744;0;2;550000;3;215;Dom Bosco
4745;0;4;3287518;4;215;Anchieta
4746;0;6;2200000;4;215;Sao Bento
4747;900;3;950000;3;215;Buritis
4748;2785;0;2000000;4;215;Belvedere
4749;400;2;690000;3;215;Buritis
4750;400;2;730000;3;215;Buritis
4751;3100;4;2300000;4;215;Belvedere
4752;3200;4;2300000;4;215;Belvedere
4753;0;4;850000;3;216;Sao Joao Batista
4754;0;0;4850000;1;216;Santo Agostinho
4755;2000;4;2630000;4;216;Lourdes
4756;1600;3;1400000;4;216;Serra
4757;2524;3;1980000;4;216;Sion
4758;3100;4;2350000;4;216;Belvedere
4759;455;2;615000;4;217;Palmares
4760;1;3;2750000;2;217;Lourdes
4761;1500;3;1400000;4;217;Serra
4762;1900;4;1500000;4;217;Cruzeiro
4763;700;4;950000;3;217;Gutierrez
4764;1320;4;3200000;4;217;Anchieta
4765;1085;4;3450000;4;217;Anchieta
4766;1324;4;3450000;4;217;Anchieta
4767;1325;4;3450000;4;217;Anchieta
4768;0;4;620000;4;218;Alipio de Melo
4769;1;3;2090000;4;218;Lourdes
4770;0;5;895000;5;218;Santa Efigenia
4771;900;3;1650000;3;218;Lourdes
4772;912;3;2000000;3;218;Lourdes
4773;1900;4;1500000;4;218;Cruzeiro
4774;1900;4;1500000;4;218;Cruzeiro
4775;2300;4;2200000;4;218;Belvedere
4776;2900;4;2180000;4;218;Belvedere
4777;0;4;600000;3;219;Sao Joao Batista
4778;270;4;1450000;3;219;Castelo
4779;0;3;920000;3;219;Prado
4780;0;5;1535170;4;219;Santa Lucia
4781;1850;3;1610000;4;220;Lourdes
4782;0;2;420000;3;220;Canaa
4783;0;2;650000;5;220;Santa Monica
4784;0;2;595000;3;220;Planalto
4785;0;4;1357000;4;220;Itapoa
4786;0;4;800000;3;220;Itapoa
4787;0;2;850000;4;220;Pampulha
4788;780;3;1490000;4;220;Castelo
4789;0;3;1530000;4;220;Cidade Nova
4790;350;3;1550000;4;220;Cidade Nova
4791;980;3;1400000;4;220;Sagrada Familia
4792;980;3;1400000;4;220;Sagrada Familia
4793;430;3;890000;3;220;Sagrada Familia
4794;600;4;820000;5;220;Caicaras
4795;1000;4;1550000;3;220;Sagrada Familia
4796;1600;2;1990000;4;220;Lourdes
4797;0;10;2500000;1;220;Savassi
4798;1800;2;1480000;4;220;Funcionarios
4799;1600;4;2300000;5;220;Funcionarios
4800;0;3;1650000;4;220;Prado
4801;0;4;750000;3;220;Alto Barroca
4802;2100;4;1980000;4;220;Gutierrez
4803;1600;3;1350000;4;220;Serra
4804;1680;4;3200000;3;220;Savassi
4805;1941;4;2000000;5;220;Serra
4806;0;3;1490000;4;220;Gutierrez
4807;1980;5;1500000;5;220;Serra
4808;1980;5;1500000;4;220;Serra
4809;497;5;1500000;4;220;Serra
4810;0;3;1395000;4;220;Serra
4811;1000;1;670000;4;220;Gutierrez
4812;1230;0;750000;4;220;Funcionarios
4813;1230;0;790000;4;220;Funcionarios
4814;1240;0;890000;4;220;Funcionarios
4815;780;1;550000;3;220;Santo Antonio
4816;900;3;1620000;3;220;Luxemburgo
4817;980;3;1620000;3;220;Luxemburgo
4818;605;2;998000;3;220;Santo Antonio
4819;0;2;947000;1;220;Santa Lucia
4820;400;2;490000;3;220;Buritis
4821;2000;4;2500000;4;220;Belvedere
4822;750;4;1380000;4;220;Buritis
4823;269;2;650000;3;221;Jaragua
4824;970;3;1150000;4;221;Cidade Nova
4825;320;2;1250000;3;221;Coracao Eucaristico
4826;800;1;1000000;4;221;Funcionarios
4827;1350;2;1500000;4;221;Savassi
4828;1000;4;2664276;4;221;Santo Antonio
4829;0;4;2664276;4;221;Santo Antonio
4830;0;4;2676531;4;221;Santo Antonio
4831;0;7;700000;3;222;Canaa
4832;0;3;588000;5;222;Planalto
4833;0;2;590000;5;222;Planalto
4834;0;3;900000;4;222;Sagrada Familia
4835;1600;2;1660000;4;222;Sion
4836;0;2;490000;4;223;Sao Gabriel
4837;0;2;810000;5;223;Sagrada Familia
4838;1680;4;2350000;4;223;Santo Agostinho
4839;1500;4;1200000;4;223;Funcionarios
4840;0;3;2345707;4;223;Serra
4841;2375;4;2550000;4;223;Belvedere
4842;400;2;850000;5;224;Castelo
4843;0;3;1722200;4;224;Serra
4844;0;4;2547003;4;224;Santa Lucia
4845;450;2;650000;4;225;Sagrada Familia
4846;736;4;1490000;3;225;Santo Agostinho
4847;0;4;1700000;3;225;Santo Antonio
4848;768;2;950000;4;225;Sion
4849;635;4;1200000;5;225;Buritis
4850;0;3;2300000;1;225;Belvedere
4851;0;2;1600000;3;226;Cidade Nova
4852;2000;2;980000;3;226;Santo Antonio
4853;0;0;899000;1;227;Funcionarios
4854;950;3;2592697;4;227;Serra
4855;0;3;2683496;4;227;Serra
4856;590;3;530000;3;227;Buritis
4857;0;4;730000;3;228;Primeiro de Maio
4858;0;4;850000;4;228;Alipio de Melo
4859;0;4;1250000;4;228;Santa Lucia
4860;1400;4;1200000;4;228;Buritis
4861;1290;3;1250000;4;228;Buritis
4862;1366;4;1250000;4;228;Buritis
4863;0;2;1490000;3;229;Castelo
4864;0;3;700000;3;229;Alipio de Melo
4865;1852;3;3180000;4;230;Lourdes
4866;1850;3;3200000;4;230;Lourdes
4867;1854;3;3200000;4;230;Lourdes
4868;700;2;1300000;3;230;Graca
4869;1;1;595000;3;230;Carlos Prates
4870;850;0;620000;4;230;Centro
4871;900;2;1820000;4;230;Lourdes
4872;1452;2;1800000;4;230;Funcionarios
4873;0;1;750000;4;230;Centro
4874;600;2;1395000;4;230;Funcionarios
4875;600;3;1230000;3;230;Gutierrez
4876;800;2;1200000;4;230;Gutierrez
4877;1300;2;1450000;4;230;Lourdes
4878;690;2;949900;3;230;Cruzeiro
4879;670;2;950000;3;230;Cruzeiro
4880;670;2;950000;3;230;Cruzeiro
4881;700;2;950000;3;230;Cruzeiro
4882;2000;2;1050000;3;230;Santo Antonio
4883;1100;2;1100000;4;230;Cruzeiro
4884;660;2;750000;3;230;Santa Lucia
4885;2450;4;2045000;4;230;Belvedere
4886;0;1;800000;2;230;Barreiro
4887;850;4;2100000;4;231;Castelo
4888;580;3;778000;3;231;Manacas
4889;400;2;980000;4;231;Santa Tereza
4890;950;3;2705355;4;231;Serra
4891;400;4;1350000;4;231;Buritis
4892;1400;4;1980000;4;232;Santa Lucia
4893;422;3;580000;4;232;Buritis
4894;0;2;980000;6;233;Funcionarios
4895;2700;5;2800000;4;233;Anchieta
4896;3020;5;2800000;4;233;Anchieta
4897;0;3;1100000;4;234;Santa Lucia
4898;2900;5;3000000;4;234;Santa Lucia
4899;0;4;3136157;1;235;Savassi
4900;1350;3;2650000;4;235;Funcionarios
4901;0;4;2656607;4;235;Santa Lucia
4902;0;2;995000;6;236;Alipio de Melo
4903;900;3;940000;3;236;Nova Suica
4904;0;4;2360000;4;236;Serra
4905;2950;4;2350000;4;236;Belvedere
4906;0;0;391162;1;237;Santa Monica
4907;532;2;795000;4;237;Castelo
4908;535;2;795000;4;237;Castelo
4909;1800;2;1100000;1;237;Santa Efigenia
4910;1800;2;1150000;1;237;Santa Efigenia
4911;600;3;2390000;4;237;Santo Antonio
4912;1760;4;3315000;4;237;Sion
4913;10;2;750000;4;238;Sao Joao Batista
4914;1862;4;2280000;4;238;Cidade Nova
4915;1802;4;1820000;4;238;Lourdes
4916;0;5;895000;3;238;Havai
4917;0;4;780000;3;239;Santa Amalia
4918;0;3;550000;2;239;Sao Salvador
4919;1400;3;1550000;4;239;Santo Agostinho
4920;1610;4;3567084;4;239;Sion
4921;3700;4;2900000;4;239;Belvedere
4922;0;2;420000;3;240;Minascaixa
4923;0;3;595000;3;240;Santa Monica
4924;650;3;1700000;4;240;Castelo
4925;120;4;549000;4;240;Caicaras
4926;0;2;265000;3;240;Casa Branca
4927;0;2;790000;5;240;Sagrada Familia
4928;0;1;920000;2;240;Colegio Batista
4929;0;2;890000;4;240;Colegio Batista
4930;0;3;3800000;1;240;Lourdes
4931;400;2;650000;5;240;Coracao Eucaristico
4932;1400;3;2480000;3;240;Lourdes
4933;0;0;1399999;1;240;Lourdes
4934;2300;4;3300000;4;240;Barro Preto
4935;2500;3;2680000;4;240;Funcionarios
4936;0;2;670000;4;240;Barro Preto
4937;2124;2;1300000;4;240;Savassi
4938;1500;2;2300000;4;240;Lourdes
4939;1500;5;1400000;4;240;Gutierrez
4940;1500;2;1200000;4;240;Gutierrez
4941;0;4;1300000;1;240;Funcionarios
4942;600;2;900000;4;240;Grajau
4943;430;3;1360000;4;240;Santo Antonio
4944;1400;4;1499000;4;240;Gutierrez
4945;1790;3;1500000;4;240;Serra
4946;1500;3;798000;4;240;Gutierrez
4947;1746;3;1685000;5;240;Sion
4948;450;1;890000;4;240;Sion
4949;350;1;950000;4;240;Sion
4950;0;0;980000;4;240;Havai
4951;1880;4;1200000;4;240;Buritis
4952;700;3;1400000;4;240;Buritis
4953;700;3;1340000;4;240;Buritis
4954;0;4;730000;3;242;Itapoa
4955;0;2;690000;3;242;Serrano
4956;0;3;450000;4;242;Alipio de Melo
4957;2000;4;1732500;4;242;Gutierrez
4958;600;4;2395000;4;242;Santo Antonio
4959;594;4;2395000;3;242;Santo Antonio
4960;0;4;1600000;4;242;Santa Lucia
4961;0;3;899000;3;243;Santa Amalia
4962;1321;2;2300000;2;243;Lourdes
4963;450;3;750000;5;243;Padre Eustaquio
4964;0;3;1850000;4;243;Prado
4965;0;3;1390000;3;243;Gutierrez
4966;0;5;960000;4;244;Heliopolis
4967;0;0;900000;1;244;Graca
4968;0;4;890000;4;244;Serrano
4969;0;3;1950000;4;244;Prado
4970;1100;2;950000;4;244;Santo Antonio
4971;600;4;2395000;3;244;Santo Antonio
4972;560;3;530000;3;244;Buritis
4973;0;5;970000;4;245;Planalto
4974;0;4;1600000;4;245;Copacabana
4975;0;3;1050000;4;245;Colegio Batista
4976;0;4;978000;3;245;Colegio Batista
4977;0;4;999000;3;245;Floresta
4978;1500;3;2800000;3;245;Savassi
4979;900;3;1050000;4;245;Gutierrez
4980;2965;5;2800000;4;245;Serra
4981;2937;4;3000000;4;245;Belvedere
4982;1800;5;1950000;4;246;Serra
4983;3067;4;3190000;2;247;Belvedere
4984;1800;3;1500000;4;248;Serra
4985;1475;3;1550000;5;248;Sion
4986;1400;4;1250000;4;248;Buritis
4987;380;2;1200000;4;249;Centro
4988;0;2;1100000;3;249;Nova Suica
4989;0;3;850000;4;250;Sao Joao Batista
4990;0;5;715000;5;250;Providencia
4991;0;4;850000;4;250;Santa Amalia
4992;0;3;975000;5;250;Santa Tereza
4993;0;1;530000;2;250;Santa Cruz
4994;0;4;379000;3;250;Coqueiros
4995;0;0;450000;3;250;Santo Andre
4996;0;4;690000;3;250;Carlos Prates
4997;1700;4;2640000;4;250;Lourdes
4998;0;4;5490000;4;250;Lourdes
4999;1400;5;2850000;5;250;Funcionarios
5000;2662;3;2800000;4;250;Lourdes
5001;842;2;2490000;3;250;Santo Agostinho
5002;1400;2;1600000;4;250;Santo Agostinho
5003;1554;2;1500000;4;250;Santo Agostinho
5004;1554;2;1500000;4;250;Santo Agostinho
5005;3700;4;3500000;4;250;Funcionarios
5006;0;0;1320000;1;250;Estoril
5007;2500;3;1500000;5;250;Santo Antonio
5008;0;2;830000;4;250;Nova Granada
5009;1800;3;1000000;4;250;Santo Antonio
5010;850;3;1990000;4;250;Sion
5011;600;2;720000;3;250;Sion
5012;1000;2;1100000;4;250;Sion
5013;1200;5;1620000;4;250;Buritis
5014;0;2;790000;3;250;Buritis
5015;2846;4;2100000;4;250;Belvedere
5016;350;2;725000;4;250;Buritis
5017;0;4;650000;4;251;Conjunto Celso Machado
5018;1300;3;2200000;4;251;Sion
5019;0;5;572000;4;251;Havai
5020;0;3;950000;8;252;Padre Eustaquio
5021;0;2;900000;5;252;Barroca
5022;650;3;1500000;4;252;Buritis
5023;0;5;1350000;5;253;Serra
5024;0;2;2500000;3;253;Serra
5025;0;4;1500000;3;253;Estoril
5026;640;3;1200000;4;253;Buritis
5027;0;4;980000;4;254;Santa Amalia
5028;0;3;390000;4;254;Vitoria
5029;1000;2;1250000;4;254;Santo Agostinho
5030;1900;7;2180000;4;254;Carmo
5031;0;2;720000;3;254;Havai
5032;420;3;690000;4;254;Buritis
5033;0;5;2120000;1;255;Savassi
5034;0;4;1100000;4;256;Itapoa
5035;0;8;840000;3;256;Santa Amalia
5036;0;2;1280000;3;256;Ouro Preto
5037;450;3;1200000;4;256;Castelo
5038;1600;6;2170000;4;256;Sion
5039;0;4;2368000;4;257;Santa Lucia
5040;0;3;680000;3;257;Goiania
5041;430;4;850000;4;257;Uniao
5042;950;3;780000;3;257;Sagrada Familia
5043;0;4;16800;1;257;Savassi
5044;3000;3;1987000;4;258;Lourdes
5045;3000;3;1987000;4;258;Lourdes
5046;2750;2;2200000;4;259;Funcionarios
5047;2400;3;3500000;4;259;Lourdes
5048;0;4;1250000;4;259;Santa Lucia
5049;1;3;1990000;4;260;Lourdes
5050;0;4;1100000;3;260;Planalto
5051;0;2;980000;4;260;Itapoa
5052;1800;2;1290000;4;260;Jardim Atlantico
5053;0;5;998000;5;260;Ouro Preto
5054;260;3;780000;4;260;Santa Ines
5055;0;1;580000;3;260;Cidade Nova
5056;2175;4;2350000;4;260;Santo Agostinho
5057;2150;3;2100000;4;260;Lourdes
5058;0;2;2800000;1;260;Savassi
5059;2400;3;2700000;4;260;Lourdes
5060;2880;3;2700000;4;260;Lourdes
5061;1900;4;2650000;4;260;Savassi
5062;0;4;1600000;4;260;Vila Paris
5063;1800;2;890000;4;260;Cidade Jardim
5064;1500000;4;1580000;4;260;Luxemburgo
5065;600;3;1400000;4;260;Buritis
5066;0;0;1959375;1;261;Centro
5067;0;0;1800000;5;262;Santa Efigenia
5068;0;2;530000;5;263;Rio Branco
5069;0;2;595000;4;263;Paraiso
5070;0;2;650000;3;264;Venda Nova
5071;10;4;499000;4;264;Jardim Leblon
5072;0;2;1140000;5;264;Floresta
5073;0;0;330000;1;264;Santa Maria
5074;1700;4;20000;4;264;Savassi
5075;0;4;2500000;1;265;Santa Efigenia
5076;1350;3;2700000;4;265;Lourdes
5077;0;0;2500000;1;265;Santa Lucia
5078;0;5;4600000;4;265;Funcionarios
5079;1750;5;4770000;4;265;Funcionarios
5080;1000;2;1790000;4;266;Lourdes
5081;0;4;860000;4;266;Sao Lucas
5082;500;3;980000;3;266;Santo Agostinho
5083;1550;3;1550000;4;267;Sion
5084;0;3;1000000;4;267;Itapoa
5085;0;10;1920000;3;267;Bandeirantes
5086;0;2;3900000;4;267;Lourdes
5087;1;4;3939000;4;267;Lourdes
5088;2987;3;1900000;4;267;Serra
5089;0;4;1200000;5;268;Vila Cloris
5090;0;4;1500000;4;268;Santa Amalia
5091;0;6;2700000;1;268;Santo Agostinho
5092;847;3;1600000;4;269;Carmo
5093;847;3;1600000;4;269;Carmo
5094;0;0;130000;1;270;Europa
5095;600;4;1050000;3;270;Sagrada Familia
5096;2365;4;2940000;4;270;Santo Agostinho
5097;1250;2;1890000;4;270;Savassi
5098;850;1;940000;4;270;Barro Preto
5099;0;2;850000;3;271;Santa Branca
5100;0;0;1044000;1;271;Gameleira
5101;0;2;1890000;4;271;Comiteco
5102;0;4;2200000;1;272;Barro Preto
5103;1100;6;1850000;4;272;Santo Antonio
5104;898;4;1300000;3;272;Sao Pedro
5105;0;4;950000;5;272;Santa Lucia
5106;1000;4;1510000;3;273;Liberdade
5107;2500;3;2450000;4;273;Lourdes
5108;2961;3;2450000;4;273;Lourdes
5109;2800;3;2500000;4;273;Lourdes
5110;2975;3;2500000;4;273;Lourdes
5111;1100;1;715000;3;274;Centro
5112;3873;5;3700000;4;274;Belvedere
5113;1;6;760000;3;275;Caicaras
5114;1073;2;2300000;5;275;Lourdes
5115;0;3;2420812;4;275;Sion
5116;1200;2;1490000;5;275;Sion
5117;0;3;600000;5;277;Sagrada Familia
5118;0;4;950000;3;278;Sagrada Familia
5119;0;6;550000;3;278;Pindorama
5120;2860;4;3799000;4;278;Funcionarios
